LSOA11CD,medianAge
E01030502,43.0
E01030503,31.0
E01030504,51.0
E01030505,44.0
E01030506,46.0
E01030507,48.0
E01030508,49.0
E01030509,49.0
E01030510,49.0
E01030511,48.0
E01030512,48.0
E01030513,44.0
E01030514,48.5
E01030515,51.0
E01030516,49.0
E01030517,51.0
E01030518,55.5
E01030519,48.0
E01030520,52.0
E01030521,49.0
E01030522,50.0
E01030523,52.0
E01030524,61.0
E01030525,53.0
E01030526,48.0
E01030527,53.0
E01030528,50.0
E01030529,45.0
E01030530,52.0
E01030531,46.0
E01030532,42.0
E01030533,44.0
E01030534,44.0
E01030535,42.0
E01030536,47.0
E01030537,53.0
E01030538,40.0
E01030539,43.0
E01030540,57.0
E01030541,53.0
E01030542,42.0
E01030543,42.5
E01030544,48.0
E01030545,44.5
E01030546,44.0
E01030547,36.0
E01030548,35.0
E01030549,37.0
E01030550,40.0
E01030551,35.0
E01030552,40.0
E01030553,53.0
E01030554,54.0
E01030555,48.0
E01030556,51.0
E01030557,49.0
E01030558,49.0
E01030559,54.0
E01030560,49.0
E01030561,53.0
E01030562,41.0
E01030563,39.0
E01030564,46.0
E01030565,48.0
E01030566,42.0
E01030567,51.0
E01030568,47.0
E01030569,39.0
E01030570,41.0
E01030571,45.5
E01030572,37.0
E01030573,39.0
E01030574,38.0
E01030575,36.0
E01030576,42.0
E01030577,42.0
E01030578,43.0
E01030579,49.0
E01030580,37.0
E01030581,40.0
E01030582,37.0
E01030583,46.0
E01030584,35.0
E01030585,44.0
E01030586,38.0
E01030587,45.0
E01030588,40.0
E01030589,51.0
E01030590,46.0
E01030591,48.0
E01030592,51.0
E01030593,40.5
E01030594,40.0
E01030595,41.0
E01030596,45.0
E01030597,39.0
E01030598,43.0
E01030599,37.0
E01030600,38.0
E01030601,36.0
E01030602,42.0
E01030603,49.0
E01030604,46.0
E01030605,42.0
E01030606,49.0
E01030607,47.0
E01030608,37.5
E01030609,32.5
E01030610,40.0
E01030611,36.0
E01030612,34.0
E01030613,33.0
E01030614,39.0
E01030615,34.0
E01030616,45.0
E01030617,40.0
E01030618,36.0
E01030619,43.0
E01030620,41.0
E01030621,41.0
E01030622,38.0
E01030623,46.0
E01030624,44.0
E01030625,35.0
E01030626,47.0
E01030627,38.0
E01030628,51.0
E01030629,43.0
E01030630,43.0
E01030631,40.0
E01030632,46.0
E01030633,40.0
E01030634,38.0
E01030635,46.0
E01030636,50.0
E01030637,52.0
E01030638,49.0
E01030639,54.0
E01030640,38.0
E01030641,49.0
E01030642,44.0
E01030643,43.0
E01030644,51.0
E01030645,38.0
E01030646,37.0
E01030647,50.0
E01030648,39.0
E01030649,34.0
E01030650,38.0
E01030651,37.0
E01030652,38.0
E01030653,33.0
E01030654,40.0
E01030655,40.0
E01030656,39.0
E01030657,34.0
E01030658,58.0
E01030659,41.0
E01030660,36.0
E01030661,47.0
E01030662,40.0
E01030663,36.0
E01030664,38.0
E01030665,35.0
E01030666,38.0
E01030667,34.0
E01030668,33.0
E01030669,28.0
E01030670,25.5
E01030671,21.0
E01030672,24.0
E01030673,31.0
E01030674,39.0
E01030675,29.0
E01030676,24.0
E01030677,42.0
E01030678,43.0
E01030679,44.0
E01030680,51.0
E01030681,42.0
E01030682,39.5
E01030683,41.0
E01030684,41.0
E01030685,38.0
E01030686,47.0
E01030687,43.0
E01030688,40.0
E01030689,44.0
E01030690,42.0
E01030691,44.0
E01030692,45.0
E01030693,49.0
E01030694,41.0
E01030695,49.0
E01030696,44.0
E01030697,44.0
E01030698,41.0
E01030699,46.0
E01030700,40.5
E01030701,41.0
E01030702,40.0
E01030703,45.0
E01030704,47.0
E01030705,45.0
E01030706,42.0
E01030707,35.0
E01030708,42.0
E01030709,36.0
E01030710,35.0
E01030711,38.0
E01030712,42.0
E01030713,42.5
E01030714,41.0
E01030715,43.0
E01030716,47.0
E01030717,42.5
E01030718,43.0
E01030719,49.0
E01030720,48.0
E01030721,50.0
E01030722,43.0
E01030723,49.0
E01030724,43.0
E01030725,33.0
E01030726,47.0
E01030727,44.0
E01030728,50.5
E01030729,43.0
E01030730,55.0
E01030731,44.0
E01030732,53.0
E01030733,49.0
E01030734,38.0
E01030735,41.0
E01030736,34.0
E01030737,39.0
E01030738,40.0
E01030739,40.0
E01030740,43.0
E01030741,39.0
E01030742,44.0
E01030743,40.0
E01030744,40.0
E01030745,35.0
E01030746,36.0
E01030747,41.0
E01030748,39.0
E01030749,41.0
E01030750,39.0
E01030751,39.0
E01030752,35.0
E01030753,46.0
E01030754,43.0
E01030755,39.0
E01030756,49.5
E01030757,38.0
E01030758,44.0
E01030759,44.0
E01030760,45.0
E01030761,40.0
E01030762,45.0
E01030763,49.0
E01030764,53.5
E01030765,44.0
E01030766,43.0
E01030767,37.0
E01030768,45.0
E01030769,48.0
E01030770,43.0
E01030771,44.0
E01030772,41.0
E01030773,44.0
E01030774,39.0
E01030775,47.0
E01030776,47.0
E01030777,41.0
E01030778,49.0
E01030779,53.0
E01030780,48.0
E01030781,44.0
E01030782,43.0
E01030783,43.0
E01030784,37.0
E01030785,50.0
E01030786,37.0
E01030787,39.0
E01030788,34.0
E01030789,49.0
E01030790,41.0
E01030791,46.0
E01030792,49.0
E01030793,34.5
E01030794,41.0
E01030795,40.0
E01030796,48.0
E01030797,46.0
E01030798,48.0
E01030799,50.0
E01030800,41.0
E01030801,39.0
E01030802,44.0
E01030803,40.0
E01030804,50.0
E01030805,38.0
E01030806,47.0
E01030807,36.0
E01030808,43.0
E01030809,49.0
E01030810,46.0
E01030811,48.0
E01030812,45.0
E01030813,45.0
E01030814,45.0
E01030815,47.0
E01030816,49.0
E01030817,51.0
E01030818,46.0
E01030819,48.0
E01030820,49.0
E01030821,43.5
E01030822,54.0
E01030823,50.0
E01030824,39.0
E01030825,49.0
E01030826,38.0
E01030827,46.0
E01030828,40.0
E01030829,41.0
E01030830,40.0
E01030831,48.0
E01030832,53.0
E01030833,45.0
E01030834,47.0
E01030835,47.0
E01030836,43.0
E01030837,43.0
E01030838,44.0
E01030839,47.0
E01030840,42.0
E01030841,50.0
E01030842,38.0
E01030843,41.0
E01030844,41.0
E01030845,39.0
E01030846,42.0
E01030847,49.0
E01030848,40.0
E01030850,36.0
E01030851,38.0
E01030852,44.0
E01030853,45.0
E01030854,47.0
E01030855,51.0
E01030856,48.0
E01030857,39.0
E01030858,37.0
E01030859,36.0
E01030860,35.0
E01030861,46.0
E01030862,56.0
E01030863,49.5
E01030864,43.0
E01030865,42.0
E01030866,47.0
E01030867,49.0
E01030868,43.0
E01030869,44.0
E01030870,51.0
E01030871,43.5
E01030872,47.0
E01030873,48.0
E01030874,31.0
E01030875,45.0
E01030876,54.0
E01030877,48.0
E01030878,51.0
E01030879,52.0
E01030880,46.0
E01030881,47.0
E01030882,46.0
E01030883,46.0
E01030884,40.0
E01030885,30.0
E01030886,50.0
E01030887,43.0
E01030888,42.0
E01030889,38.0
E01030890,45.0
E01030891,47.0
E01030892,41.0
E01030893,40.0
E01030894,50.0
E01030895,36.0
E01030896,42.0
E01030897,44.0
E01030898,48.0
E01030899,50.0
E01030900,47.0
E01030901,34.0
E01030902,49.0
E01030903,43.0
E01030904,49.0
E01030905,40.0
E01030906,47.0
E01030907,48.0
E01030908,48.0
E01030909,50.0
E01030910,53.0
E01030911,43.0
E01030912,48.0
E01030913,38.0
E01030914,38.0
E01030915,41.0
E01030916,37.0
E01030917,36.0
E01030918,45.0
E01030919,31.0
E01030920,40.0
E01030921,46.0
E01030922,40.0
E01030923,43.0
E01030924,44.0
E01030925,44.0
E01030926,45.0
E01030927,45.0
E01030928,41.0
E01030929,43.0
E01030930,49.0
E01030931,46.0
E01030932,46.0
E01030933,45.0
E01030934,46.0
E01030935,48.0
E01030937,42.0
E01030938,50.0
E01030939,47.0
E01030940,48.0
E01030941,45.0
E01030942,47.0
E01030943,43.0
E01030944,44.0
E01030945,42.0
E01030946,40.0
E01030947,41.0
E01030948,43.0
E01030949,41.0
E01030950,44.0
E01030951,39.0
E01030952,34.0
E01030953,42.0
E01030954,36.0
E01030955,41.0
E01030956,43.0
E01030957,37.0
E01030958,42.0
E01030959,45.0
E01030960,40.0
E01030961,46.0
E01030962,44.0
E01030963,50.0
E01030964,44.0
E01030965,49.0
E01030966,43.0
E01030967,49.0
E01030968,40.0
E01030969,42.0
E01030970,43.0
E01030971,39.0
E01030972,39.0
E01030973,36.0
E01030974,40.0
E01030975,42.0
E01030976,42.0
E01030977,44.0
E01030978,38.0
E01030979,39.0
E01030980,34.0
E01030981,36.0
E01030982,35.0
E01030983,33.0
E01030984,35.0
E01030985,37.0
E01030986,53.0
E01030987,49.0
E01030988,40.0
E01030989,44.0
E01030990,46.0
E01030991,38.0
E01030992,41.0
E01030993,34.0
E01030994,38.0
E01030995,33.0
E01030996,48.0
E01030997,52.0
E01030998,54.0
E01030999,52.0
E01031000,47.0
E01031001,44.0
E01031002,50.0
E01031003,47.0
E01031004,41.0
E01031005,41.0
E01031006,43.0
E01031007,51.0
E01031008,38.0
E01031009,41.0
E01031010,35.0
E01031011,45.0
E01031012,43.0
E01031013,52.0
E01031014,52.0
E01031015,42.0
E01031016,48.0
E01031017,43.0
E01031018,50.0
E01031019,40.0
E01031020,44.0
E01031021,49.0
E01031022,49.0
E01031023,49.0
E01031024,51.0
E01031025,40.0
E01031026,37.0
E01031027,50.0
E01031028,49.0
E01031029,46.0
E01031030,46.0
E01031031,38.0
E01031032,41.0
E01031033,49.0
E01031034,49.0
E01031035,48.0
E01031036,50.0
E01031037,37.0
E01031038,44.0
E01031039,46.0
E01031040,42.0
E01031041,47.0
E01031042,47.0
E01031043,39.0
E01031044,35.0
E01031045,40.0
E01031046,35.0
E01031047,35.0
E01031048,43.0
E01031049,36.0
E01031050,37.0
E01031051,51.0
E01031052,36.0
E01031053,48.0
E01031054,42.0
E01031055,37.0
E01031056,42.0
E01031057,34.0
E01031058,43.0
E01031059,35.0
E01031060,48.0
E01031061,42.0
E01031062,50.5
E01031063,43.0
E01031064,45.0
E01031065,40.0
E01031066,40.0
E01031067,53.0
E01031068,52.0
E01031069,56.0
E01031070,55.0
E01031073,42.0
E01031074,39.0
E01031075,35.0
E01031077,34.0
E01031078,42.0
E01031079,46.0
E01031080,39.0
E01031081,35.0
E01031082,43.0
E01031083,42.0
E01031084,37.0
E01031085,45.0
E01031086,40.0
E01031087,38.0
E01031088,41.0
E01031089,52.0
E01031090,33.0
E01031091,44.0
E01031092,35.0
E01031093,46.0
E01031094,34.0
E01031095,34.0
E01031096,38.0
E01031097,40.0
E01031098,38.0
E01031099,39.0
E01031100,47.0
E01031101,48.0
E01031102,45.0
E01031103,37.0
E01031104,56.0
E01031105,47.0
E01031106,49.0
E01031107,44.0
E01031108,46.0
E01031109,42.0
E01031110,51.0
E01031111,50.5
E01031112,45.0
E01031113,35.0
E01031114,50.0
E01031115,37.0
E01031116,34.0
E01031117,35.0
E01031118,42.0
E01031119,40.0
E01031120,51.0
E01031121,52.0
E01031122,52.0
E01031123,54.0
E01031124,52.0
E01031125,41.0
E01031127,38.0
E01031129,51.0
E01031130,34.0
E01031131,35.0
E01031132,36.0
E01031133,37.0
E01031134,55.0
E01031135,59.0
E01031136,51.0
E01031137,41.0
E01031138,45.0
E01031139,45.0
E01031140,44.0
E01031141,32.0
E01031142,32.0
E01031143,54.0
E01031144,41.0
E01031145,26.0
E01031146,42.0
E01031147,42.0
E01031148,48.0
E01031149,51.0
E01031150,52.0
E01031151,51.0
E01031152,51.0
E01031153,43.0
E01031154,49.0
E01031155,48.0
E01031156,45.0
E01031157,37.0
E01031158,49.0
E01031159,49.0
E01031160,50.0
E01031161,45.0
E01031162,43.0
E01031163,48.0
E01031164,35.0
E01031165,43.0
E01031166,53.0
E01031167,43.0
E01031168,33.0
E01031169,35.0
E01031170,36.0
E01031171,42.0
E01031172,37.0
E01031173,35.0
E01031174,37.0
E01031175,56.0
E01031176,37.5
E01031177,37.0
E01031178,48.0
E01031179,40.0
E01031180,42.0
E01031181,46.0
E01031182,37.0
E01031183,50.5
E01031184,50.0
E01031185,47.0
E01031186,51.0
E01031187,53.0
E01031188,50.0
E01031189,50.0
E01031190,40.0
E01031191,49.0
E01031192,45.0
E01031193,55.0
E01031194,42.0
E01031195,52.0
E01031196,49.0
E01031197,49.0
E01031198,49.0
E01031199,47.0
E01031200,46.0
E01031201,52.0
E01031202,55.0
E01031203,48.0
E01031204,59.0
E01031205,49.0
E01031206,47.0
E01031207,45.0
E01031208,51.0
E01031209,54.0
E01031210,50.0
E01031211,38.0
E01031212,38.0
E01031213,50.0
E01031214,47.0
E01031215,50.0
E01031216,51.0
E01031217,50.0
E01031218,47.0
E01031219,43.0
E01031220,47.0
E01031221,42.0
E01031222,43.0
E01031223,43.0
E01031224,47.0
E01031225,53.0
E01031227,51.0
E01031228,54.0
E01031229,48.0
E01031230,39.0
E01031231,36.0
E01031232,47.0
E01031233,46.0
E01031234,56.0
E01031235,54.0
E01031236,46.0
E01031237,46.0
E01031238,44.0
E01031239,45.0
E01031240,48.0
E01031241,47.0
E01031242,45.0
E01031243,54.0
E01031244,52.0
E01031245,52.0
E01031246,50.0
E01031247,51.0
E01031248,52.0
E01031249,45.0
E01031250,40.0
E01031251,54.0
E01031252,49.0
E01031253,48.0
E01031254,49.0
E01031255,48.0
E01031256,52.0
E01031257,42.0
E01031258,48.0
E01031259,35.0
E01031260,36.0
E01031261,28.0
E01031262,33.0
E01031263,25.0
E01031264,30.0
E01031265,38.0
E01031266,26.0
E01031267,52.0
E01031268,42.0
E01031269,45.0
E01031271,38.0
E01031272,33.0
E01031273,33.0
E01031274,37.0
E01031275,51.0
E01031276,36.0
E01031277,45.0
E01031278,49.0
E01031279,54.0
E01031280,51.0
E01031281,50.0
E01031282,51.0
E01031283,50.0
E01031284,52.0
E01031285,45.0
E01031286,42.0
E01031287,45.0
E01031288,46.0
E01031289,41.0
E01031290,36.0
E01031291,31.0
E01031292,40.0
E01031293,33.5
E01031294,41.0
E01031295,53.0
E01031296,48.0
E01031297,43.0
E01031298,49.0
E01031299,53.0
E01031300,46.0
E01031301,50.0
E01031302,44.5
E01031303,46.0
E01031304,45.0
E01031305,57.0
E01031306,47.0
E01031307,54.0
E01031308,23.0
E01031309,35.0
E01031310,45.0
E01031311,43.0
E01031312,38.0
E01031313,53.0
E01031314,48.0
E01031315,38.0
E01031316,51.0
E01031317,51.0
E01031318,34.0
E01031319,42.0
E01031320,40.0
E01031321,31.0
E01031322,35.0
E01031323,48.0
E01031324,39.0
E01031325,41.0
E01031327,41.0
E01031328,37.0
E01031329,37.0
E01031330,41.0
E01031331,43.0
E01031332,39.0
E01031333,39.0
E01031334,39.0
E01031335,32.0
E01031336,24.0
E01031337,31.0
E01031338,44.0
E01031339,43.0
E01031340,52.0
E01031341,44.0
E01031342,52.0
E01031343,48.0
E01031344,46.0
E01031345,47.0
E01031346,47.0
E01031347,36.5
E01031348,38.0
E01031349,48.0
E01031350,41.0
E01031351,47.0
E01031352,47.0
E01031353,44.0
E01031354,51.0
E01031355,41.0
E01031356,45.0
E01031357,47.0
E01031358,45.0
E01031359,42.0
E01031360,43.0
E01031361,42.0
E01031362,43.0
E01031363,54.0
E01031364,41.0
E01031365,45.0
E01031366,44.0
E01031367,49.0
E01031368,49.0
E01031369,52.0
E01031370,39.0
E01031371,42.0
E01031372,42.0
E01031373,43.0
E01031374,41.0
E01031375,47.0
E01031376,55.5
E01031377,41.0
E01031378,49.0
E01031379,54.0
E01031380,65.0
E01031381,61.0
E01031382,61.0
E01031383,65.0
E01031384,58.0
E01031385,53.0
E01031386,48.0
E01031387,51.0
E01031388,42.0
E01031389,53.0
E01031390,51.0
E01031391,54.0
E01031392,60.0
E01031393,50.0
E01031394,43.0
E01031395,50.0
E01031396,45.0
E01031397,53.0
E01031398,51.0
E01031399,61.0
E01031400,47.0
E01031401,38.0
E01031402,48.0
E01031403,46.0
E01031404,37.0
E01031405,49.0
E01031406,38.0
E01031407,45.0
E01031408,40.0
E01031409,41.0
E01031410,45.0
E01031411,68.0
E01031412,61.0
E01031413,64.0
E01031414,50.0
E01031415,58.0
E01031416,58.0
E01031417,45.0
E01031418,54.0
E01031419,55.0
E01031420,58.0
E01031421,38.0
E01031422,67.0
E01031423,58.0
E01031424,66.0
E01031425,58.0
E01031426,55.0
E01031427,34.0
E01031428,38.0
E01031429,34.0
E01031430,46.0
E01031431,34.0
E01031432,39.0
E01031433,49.0
E01031434,40.0
E01031435,45.0
E01031436,39.0
E01031437,44.0
E01031438,47.0
E01031439,63.0
E01031440,63.0
E01031441,41.0
E01031442,38.0
E01031443,40.0
E01031444,36.0
E01031445,65.0
E01031446,54.0
E01031447,57.0
E01031448,57.0
E01031449,47.0
E01031450,37.0
E01031451,37.0
E01031452,47.0
E01031453,48.0
E01031454,42.0
E01031455,54.0
E01031456,47.0
E01031457,65.0
E01031458,68.0
E01031459,46.0
E01031460,66.0
E01031461,61.0
E01031462,43.0
E01031463,50.0
E01031464,54.0
E01031465,53.0
E01031466,54.0
E01031467,37.0
E01031468,34.0
E01031469,51.0
E01031470,43.0
E01031471,41.5
E01031472,53.0
E01031473,43.0
E01031474,50.0
E01031475,51.0
E01031476,57.0
E01031477,52.0
E01031478,53.0
E01031479,57.0
E01031480,39.0
E01031481,43.0
E01031482,35.0
E01031483,35.0
E01031484,45.0
E01031485,56.0
E01031486,44.0
E01031487,57.0
E01031488,33.0
E01031489,48.0
E01031490,36.0
E01031491,45.0
E01031492,40.0
E01031493,51.0
E01031494,41.0
E01031495,52.0
E01031496,41.0
E01031497,53.0
E01031498,50.0
E01031499,50.0
E01031500,53.0
E01031501,59.0
E01031502,44.0
E01031503,47.0
E01031504,48.0
E01031505,48.0
E01031506,54.0
E01031507,54.0
E01031508,53.0
E01031509,48.0
E01031511,54.0
E01031512,44.5
E01031513,42.0
E01031514,56.0
E01031515,45.0
E01031516,55.0
E01031517,50.0
E01031518,53.0
E01031519,50.0
E01031520,52.0
E01031521,51.0
E01031522,52.0
E01031523,54.0
E01031524,60.0
E01031525,56.0
E01031526,60.0
E01031527,60.0
E01031528,57.0
E01031529,54.0
E01031530,48.0
E01031531,50.0
E01031532,29.0
E01031533,45.0
E01031534,58.0
E01031535,51.0
E01031536,53.0
E01031538,37.0
E01031539,36.0
E01031540,59.0
E01031541,60.0
E01031542,55.0
E01031543,48.0
E01031544,49.0
E01031545,52.0
E01031546,34.0
E01031547,36.0
E01031548,36.0
E01031549,34.0
E01031550,39.0
E01031551,35.0
E01031552,36.0
E01031553,33.0
E01031554,34.0
E01031555,33.0
E01031556,36.0
E01031557,38.0
E01031558,37.0
E01031559,34.0
E01031560,47.0
E01031561,43.0
E01031562,40.0
E01031563,44.0
E01031564,41.0
E01031565,36.0
E01031566,42.0
E01031567,47.0
E01031568,35.0
E01031569,37.0
E01031570,40.0
E01031571,37.0
E01031572,38.0
E01031573,35.0
E01031574,37.0
E01031575,36.0
E01031576,34.0
E01031577,37.5
E01031578,39.0
E01031579,36.0
E01031580,36.0
E01031581,40.0
E01031582,35.0
E01031583,35.0
E01031584,36.0
E01031585,35.5
E01031586,35.0
E01031587,34.0
E01031588,44.0
E01031589,42.5
E01031590,44.0
E01031591,36.0
E01031592,45.0
E01031593,44.0
E01031594,38.0
E01031595,38.0
E01031596,34.0
E01031597,45.5
E01031598,38.0
E01031599,38.0
E01031600,41.0
E01031601,41.0
E01031603,38.0
E01031604,41.0
E01031605,36.0
E01031606,41.0
E01031607,40.0
E01031608,34.0
E01031609,40.0
E01031610,37.0
E01031611,47.0
E01031612,45.0
E01031613,41.0
E01031614,42.0
E01031615,48.0
E01031616,45.0
E01031617,52.0
E01031618,53.0
E01031619,34.0
E01031620,39.0
E01031621,67.0
E01031622,48.0
E01031623,58.0
E01031624,49.0
E01031625,47.0
E01031626,57.0
E01031627,56.0
E01031628,43.0
E01031629,55.0
E01031630,58.0
E01031631,51.0
E01031632,51.0
E01031633,53.0
E01031634,46.0
E01031635,46.0
E01031636,41.0
E01031637,42.0
E01031638,42.0
E01031639,45.0
E01031640,51.0
E01031641,60.0
E01031642,48.0
E01031643,46.0
E01031644,41.0
E01031645,42.0
E01031646,46.0
E01031647,45.0
E01031648,45.0
E01031649,45.0
E01031650,47.0
E01031651,43.0
E01031652,37.0
E01031653,41.0
E01031654,49.0
E01031655,37.0
E01031656,39.0
E01031657,47.0
E01031658,49.0
E01031659,47.0
E01031660,55.0
E01031661,50.0
E01031662,52.0
E01031663,40.5
E01031664,55.0
E01031665,54.0
E01031666,51.0
E01031667,47.0
E01031668,51.0
E01031669,39.0
E01031670,41.0
E01031671,46.0
E01031672,39.0
E01031673,39.0
E01031674,48.0
E01031675,50.0
E01031676,38.0
E01031677,45.0
E01031678,42.0
E01031679,18.0
E01031680,47.0
E01031681,38.0
E01031682,44.0
E01031683,40.0
E01031684,51.0
E01031685,56.0
E01031686,57.0
E01031687,44.0
E01031688,46.0
E01031689,41.0
E01031690,51.0
E01031691,45.0
E01031692,40.0
E01031693,46.0
E01031694,40.0
E01031695,47.0
E01031696,48.0
E01031697,51.0
E01031698,46.0
E01031699,43.0
E01031700,42.0
E01031701,38.0
E01031702,49.0
E01031703,54.0
E01031704,41.0
E01031705,39.0
E01031706,48.0
E01031707,50.0
E01031708,37.0
E01031709,46.0
E01031710,49.0
E01031711,36.0
E01031712,39.0
E01031713,46.5
E01031714,39.0
E01031715,42.0
E01031716,36.0
E01031717,40.0
E01031718,44.0
E01031719,44.0
E01031720,48.0
E01031721,49.0
E01031722,35.0
E01031723,49.0
E01031724,45.0
E01031725,48.0
E01031726,40.0
E01031727,49.0
E01031728,41.0
E01031729,45.0
E01031730,40.0
E01031731,40.0
E01031732,42.0
E01031733,43.0
E01031734,46.0
E01031735,49.0
E01031736,50.0
E01031737,43.0
E01031738,46.0
E01031739,47.0
E01031740,48.0
E01031741,39.0
E01031742,45.0
E01031743,42.0
E01031744,49.0
E01031745,47.0
E01031746,41.0
E01031747,52.0
E01031748,47.0
E01031749,43.0
E01031750,41.0
E01031751,38.0
E01031752,34.0
E01031753,40.0
E01031754,41.0
E01031755,40.0
E01031756,39.0
E01031757,41.0
E01031758,46.0
E01031759,43.0
E01031760,43.0
E01031761,41.0
E01031763,44.0
E01031764,49.0
E01031765,47.0
E01031766,49.0
E01031767,40.0
E01031768,53.0
E01031769,41.0
E01031770,47.0
E01031771,42.0
E01031772,43.0
E01031773,48.0
E01031774,43.0
E01031775,45.0
E01031776,40.0
E01031777,41.0
E01031778,44.0
E01031779,36.0
E01031780,41.0
E01031781,40.0
E01031782,53.0
E01031783,39.0
E01031784,38.0
E01031785,40.0
E01031786,40.0
E01031787,40.0
E01031788,38.0
E01031789,43.0
E01031790,50.0
E01031791,38.0
E01031792,48.0
E01031793,55.0
E01031794,54.0
E01031795,36.0
E01031796,38.0
E01031797,46.0
E01031798,42.0
E01031799,39.0
E01031800,44.0
E01031801,38.0
E01031802,64.0
E01031803,55.0
E01031804,58.0
E01031805,61.0
E01031806,43.0
E01031807,54.0
E01031808,42.0
E01031809,50.0
E01031810,41.0
E01031811,48.0
E01031812,54.0
E01031813,47.0
E01031814,52.5
E01031815,59.0
E01031816,41.0
E01031817,40.0
E01031818,39.0
E01031819,32.0
E01031820,59.0
E01031821,51.0
E01031822,51.0
E01031823,47.0
E01031824,47.0
E01031825,58.0
E01031826,43.0
E01031827,43.0
E01031828,57.0
E01031829,56.0
E01031830,42.0
E01031831,47.0
E01031832,51.0
E01031833,41.0
E01031834,41.0
E01031835,41.0
E01031836,40.0
E01031837,38.0
E01031838,48.0
E01031839,42.0
E01031840,45.5
E01031841,51.0
E01031842,52.0
E01031843,49.0
E01031844,44.0
E01031845,54.0
E01031846,51.0
E01031847,49.0
E01031848,49.0
E01031849,47.0
E01031850,51.0
E01031851,42.0
E01031852,46.0
E01031853,51.0
E01031854,51.0
E01031855,56.5
E01031856,50.0
E01031857,50.0
E01031858,44.0
E01031859,44.0
E01031860,45.0
E01031861,51.0
E01031862,46.5
E01031863,55.0
E01031864,51.0
E01031865,21.0
E01031866,53.0
E01031867,49.0
E01031868,50.0
E01031869,49.0
E01031870,52.0
E01031871,52.0
E01031872,51.0
E01031873,49.0
E01031874,51.0
E01031876,55.0
E01031877,50.0
E01031878,26.0
E01031879,25.0
E01031880,24.0
E01031882,46.0
E01031883,54.0
E01031884,51.0
E01031885,48.0
E01031886,50.0
E01031887,50.0
E01031888,51.0
E01031889,37.0
E01031890,51.0
E01031891,52.0
E01031892,54.0
E01031893,51.0
E01031894,51.0
E01031895,38.0
E01031896,38.5
E01031897,45.0
E01031898,35.0
E01031900,52.0
E01031901,46.0
E01031902,36.0
E01031903,51.0
E01031904,50.0
E01031905,49.0
E01031906,41.0
E01031907,46.0
E01031908,38.0
E01031909,51.0
E01031910,38.0
E01031911,39.0
E01031912,43.0
E01031913,46.0
E01031914,36.0
E01031915,45.0
E01031916,44.0
E01031917,40.0
E01031918,48.0
E01031919,47.0
E01031920,43.0
E01031921,44.0
E01031922,41.0
E01031923,46.0
E01031924,42.0
E01031925,38.0
E01031926,42.0
E01031927,48.0
E01031928,45.0
E01031929,52.0
E01031930,29.0
E01031931,49.0
E01031932,52.0
E01031933,39.0
E01031934,50.0
E01031935,52.0
E01031936,47.5
E01031937,53.0
E01031938,48.0
E01031939,48.0
E01031940,50.0
E01031941,49.0
E01031942,49.0
E01031944,50.0
E01031946,27.0
E01031947,45.0
E01031948,38.0
E01031949,49.0
E01031950,50.0
E01031951,41.0
E01031952,43.0
E01031953,41.0
E01031954,34.0
E01031955,52.0
E01031956,46.0
E01031957,47.0
E01031958,52.0
E01031959,49.0
E01031960,39.0
E01031961,51.0
E01031962,53.0
E01031963,40.0
E01031964,49.0
E01031965,52.0
E01031966,43.0
